year_month,product_group,diversion_pp,others_pp,residual_pp
2025-08,Autos & Auto Parts,0.6542017952066791,0.045667621853890145,0.020913893978811646
2025-08,Chemicals & Plastics,0.13064915061193005,0.056738197447155914,0.15674946486927518
2025-08,Electronics & Machinery,1.0172938859567804,0.07842667011544745,0.5749318349357844
2025-08,Energy & Minerals,-0.0050323778591007395,0.04785379574365513,0.08162864513807863
2025-08,Food & Agriculture,-5.224538649610637e-4,0.0609293157666354,0.16401337446981468
2025-08,Other Manufactured,0.572547325208223,0.09849351327873154,0.5522848167624519
2025-08,Pharmaceuticals,0.012859607191210189,8.461701415128425e-4,0.11294128624343464
2025-08,Steel & Aluminum,0.44528932097628426,0.005944327830143565,0.3384175354500117
2025-09,Apparel & Textiles,0.1971723160716538,0.0687680201028724,0.10262578337453734
2025-09,Autos & Auto Parts,0.8139341087085957,0.043088001644522644,0.02496806799941701
2025-09,Chemicals & Plastics,0.26168100782309156,0.04567373429200525,0.07612353729676433
2025-09,Electronics & Machinery,1.2654193380717067,0.0743805740166101,0.13645085899830117
2025-09,Energy & Minerals,0.01920966576529492,0.04702213504278361,0.058972286438924985
2025-09,Food & Agriculture,0.08898133007426032,0.05090241740190822,0.07249435078386211
2025-09,Other Manufactured,0.9029209660482196,0.0939676465456872,0.3501517015359888
2025-09,Pharmaceuticals,-0.025969183082256063,2.8799539714361854e-4,0.2925495762082025
2025-09,Steel & Aluminum,0.5530628566546605,0.00469329011679626,0.2958112692034561
2025-10,Apparel & Textiles,0.3826552329353753,0.059259977701630294,-0.01183778663643693
2025-10,Autos & Auto Parts,0.6051456437118157,0.021885483602195357,0.04841145835720569
2025-10,Chemicals & Plastics,0.27894545273446003,0.04025277562036033,0.002302993224947658
2025-10,Electronics & Machinery,1.1584324750414363,0.06350562489180614,-0.10894325732606434
2025-10,Energy & Minerals,0.038084231514985634,0.036699865255111465,0.0479624106247673
2025-10,Food & Agriculture,0.09819029193126651,0.05069724228488905,0.010510144066981876
2025-10,Other Manufactured,0.8987830183145633,0.049840162238736954,0.2543699880819257
2025-10,Pharmaceuticals,0.01591040804964141,1.6951188067070635e-4,0.23247842131857105
2025-10,Steel & Aluminum,0.5061603698123942,0.004784217186618677,0.2818782009199844
2025-11,Apparel & Textiles,0.4299942000519992,0.05590429673106899,-0.017694149366143455
2025-11,Autos & Auto Parts,0.650935685467462,0.026478729734428205,0.1598128645465688
2025-11,Chemicals & Plastics,0.2609817983706197,0.0390446357360661,-0.008329400440646334
2025-11,Electronics & Machinery,0.9262232749601469,0.05784025446361266,-0.024678272358023595
2025-11,Energy & Minerals,0.024547748464265856,0.027699530674801295,0.06294940805689393
2025-11,Food & Agriculture,0.07095100182246164,0.09376009839677658,-0.06320457149696734
2025-11,Other Manufactured,0.8501043323149011,0.060327833229791156,0.2717338270095749
2025-11,Pharmaceuticals,-0.037803164031310774,6.88502031148828e-5,0.27832009414113806
2025-11,Steel & Aluminum,0.49949140286609495,0.004469674507296542,0.28352660021133946
2025-12,Apparel & Textiles,0.3694037623557427,0.06082043005735172,-0.026425663529003357
2025-12,Autos & Auto Parts,0.5861007955063021,0.028257173557374636,0.17364432022071888
2025-12,Chemicals & Plastics,0.25769869055633665,0.035943793609869816,0.0017211642871533457
2025-12,Electronics & Machinery,0.9405962555806754,0.059447464207643644,0.029533817965249225
2025-12,Energy & Minerals,-0.005361182452725072,0.03826411257486624,0.08894982819415519
2025-12,Food & Agriculture,0.06916253049447268,0.06006110220555036,-0.03306185041303155
2025-12,Other Manufactured,0.8441328268410215,0.049767071232016694,0.2040795996579138
2025-12,Pharmaceuticals,0.009224735277245037,2.1216981255415423e-4,0.233562794430349
2025-12,Steel & Aluminum,0.5157020963967147,0.004940888155934516,0.2671811046897225
2026-01,Apparel & Textiles,0.2089914854852966,0.05444512547282019,-0.008569819448824994
2026-01,Autos & Auto Parts,0.7063479441780633,0.03147334615995239,0.12657209997852836
2026-01,Chemicals & Plastics,0.21017437580289214,0.03571724044640785,-0.004533481855325242
2026-01,Electronics & Machinery,0.9713487068981986,0.06385555192567761,0.05811747982020865
2026-01,Energy & Minerals,-0.04559698289646841,0.0349709830823683,0.13650696840709378
2026-01,Food & Agriculture,0.037672764568377835,0.07904559366546418,-0.015508945813833462
2026-01,Other Manufactured,0.8387946963283817,0.03800120471018859,0.18175214795464284
2026-01,Pharmaceuticals,0.030979188245328568,1.0721813407155319e-4,0.21064295941721362
2026-01,Steel & Aluminum,0.37706074400294,0.005129982729535019,0.27253011591815557
2026-02,Apparel & Textiles,0.26235007332466315,0.042814969136604576,-0.06294894101967968
2026-02,Autos & Auto Parts,0.7228338150772505,0.029868128294201584,0.23620722509728848
2026-02,Chemicals & Plastics,0.21171453108433466,0.024765060267789938,-0.05757280940098295
2026-02,Electronics & Machinery,0.9296596161191575,0.06923989898061773,-0.03450495867185542
2026-02,Energy & Minerals,-0.03245739489910755,0.004116228583531947,0.1148811095016318
2026-02,Food & Agriculture,0.06478351278031017,0.031008833161212623,-0.003717184776548617
2026-02,Other Manufactured,0.6298629456820068,0.027280105409302202,0.03834589457161236
2026-02,Pharmaceuticals,-0.23947915356229035,0.0016917476885938822,0.3390902848586037
2026-02,Steel & Aluminum,0.41829752597348374,0.007344114568861128,0.2627523255788276
2026-03,Apparel & Textiles,0.3014703304419256,0.043764025474835946,0.02338589707636424
2026-03,Autos & Auto Parts,0.5487090500575775,0.025739492577995664,0.3069510757376867
2026-03,Chemicals & Plastics,0.1860646863261847,0.01793394627316167,-0.03407965897973189
2026-03,Electronics & Machinery,0.6522530360151234,0.02210826449256866,-0.06876170271237342
2026-03,Energy & Minerals,-0.005004500479175904,0.0012207173634553076,0.03688598573082188
2026-03,Food & Agriculture,0.03169551812113124,0.024991334196937536,0.005993747876758624
2026-03,Other Manufactured,0.5508618272840122,0.008302130087947905,0.07180392575975486
2026-03,Pharmaceuticals,-0.21867192196460422,5.4961276454506164e-6,0.3132008848249661
2026-03,Steel & Aluminum,0.3947320379033381,0.004599031836628558,0.29257326048810395
